"",".id","pars","X50.","X2.5.","X97.5.","Rhat","n_eff","n_eff_less10pct"
"26","nwis_01608500","l_pred_GPP[26]",-0.285651492117595,-0.930135711287421,0.260086938655013,1.00008275807127,7181.30866065652,"false"
"27","nwis_01608500","l_pred_GPP[27]",-0.694480878149669,-1.43507209778008,-0.0469265967924894,1.00038384846844,5130.43615890713,"false"
"28","nwis_01608500","l_pred_GPP[28]",-0.636936974104304,-1.40965365618479,0.0344837640461007,1.00053214962032,5177.89627654708,"false"
"29","nwis_01608500","l_pred_GPP[29]",-0.550016566744158,-1.31690698840774,0.129224823097227,1.0007615771492,4485.52944405443,"false"
"30","nwis_01608500","l_pred_GPP[30]",-0.256464295918478,-1.00640617949451,0.359404144969317,1.00068653256955,5537.22967702768,"false"
"31","nwis_01608500","l_pred_GPP[31]",-0.0741301729749018,-0.787425510593336,0.487085154471899,1.00041707234853,6253.47390887012,"false"
"32","nwis_01608500","l_pred_GPP[32]",0.259668057043946,-0.377606660682784,0.751925401410986,1.00082319651255,6325.18919353953,"false"
"33","nwis_01608500","l_pred_GPP[33]",0.487243835090812,-0.109856543970796,0.932142626257802,1.00013045876208,7200.47640146837,"false"
"34","nwis_01608500","l_pred_GPP[34]",0.467307955866286,-0.075970591747373,0.897214569238571,1.00036931809557,8917.64204045616,"false"
"35","nwis_01608500","l_pred_GPP[35]",0.627732345722175,0.12952813196648,1.02208148249472,0.999782487537042,9901.00309328655,"false"
"36","nwis_01608500","l_pred_GPP[36]",0.696474052995696,0.22318966128052,1.07501337170652,0.999791935624224,11878.50561708,"false"
"37","nwis_01608500","l_pred_GPP[37]",0.657967916667638,0.23036598391429,1.0158193806361,0.999709670651208,12735.2033862069,"false"
"38","nwis_01608500","l_pred_GPP[38]",0.854715596995259,0.427240137646801,1.20067006634209,0.999968879510378,12327.0330238766,"false"
"39","nwis_01608500","l_pred_GPP[39]",0.998383549228104,0.585071288055414,1.31732714376663,1.00021572982359,11895.8713088836,"false"
"40","nwis_01608500","l_pred_GPP[40]",0.925851628798543,0.544306749005811,1.24155149241763,0.999780303973915,15391.8855219632,"false"
"41","nwis_01608500","l_pred_GPP[41]",1.01552012254362,0.644363293419454,1.31765523138742,0.999943104233457,14901.5585060568,"false"
"42","nwis_01608500","l_pred_GPP[42]",1.03784367160341,0.670716221595439,1.33468068006996,1.00014171456159,14893.1878194195,"false"
"43","nwis_01608500","l_pred_GPP[43]",1.04617164949773,0.686699145769258,1.33885892077576,0.999915363985547,15807.5769491173,"false"
"44","nwis_01608500","l_pred_GPP[44]",1.01887378704911,0.647754615257847,1.3139700402768,0.999837659703708,14403.8720556174,"false"
"45","nwis_01608500","l_pred_GPP[45]",1.03689621020424,0.663680060463575,1.33507916542105,0.999883898497201,16271.20138968,"false"
"46","nwis_01608500","l_pred_GPP[46]",1.09706836553926,0.738338100141857,1.37822975570549,0.999809852575069,15085.0732284409,"false"
"47","nwis_01608500","l_pred_GPP[47]",1.01657789288102,0.648721497524421,1.30696084270359,0.999740550257853,16618.1183078455,"false"
"48","nwis_01608500","l_pred_GPP[48]",1.23997540018412,0.918123934190441,1.50764920687888,0.999738540289863,14683.9764229183,"false"
"49","nwis_01608500","l_pred_GPP[49]",1.39353363355245,1.11043831180952,1.62901821552079,0.999822343050316,16606.750470339,"false"
"50","nwis_01608500","l_pred_GPP[50]",1.43780550999049,1.16108513447431,1.66646597987117,0.999736276014975,16542.2725270778,"false"
"51","nwis_01608500","l_pred_GPP[51]",1.08908251092277,0.773506437709224,1.36605240016699,0.999947452261791,12655.2996191361,"false"
"52","nwis_01608500","l_pred_GPP[52]",1.46585065116729,1.20005578186516,1.68602905032033,0.99989986889844,17170.4738264419,"false"
"53","nwis_01608500","l_pred_GPP[53]",1.49963676660149,1.24519008998448,1.71229596059986,0.999960715739516,18022.4254623804,"false"
"54","nwis_01608500","l_pred_GPP[54]",1.48876766672837,1.21248991128537,1.7046377184786,1.0001989450115,20696.3002934155,"false"
"55","nwis_01608500","l_pred_GPP[55]",1.41553007552923,1.14910706052245,1.64612845168102,0.999878360506236,18620.6320645653,"false"
"56","nwis_01608500","l_pred_GPP[56]",1.64098645248136,1.40424518165264,1.83513075055482,0.999990343179684,18795.1707290903,"false"
"57","nwis_01608500","l_pred_GPP[57]",1.70029442710944,1.48494741800611,1.88188501116727,0.99996478989016,17639.5395765752,"false"
"58","nwis_01608500","l_pred_GPP[58]",1.93235085562292,1.74882808596518,2.08638063409985,0.999802189298403,16582.2137704224,"false"
"59","nwis_01608500","l_pred_GPP[59]",1.89902165976762,1.71799202274987,2.05805175409398,0.99987553915744,18644.6856424473,"false"
"60","nwis_01608500","l_pred_GPP[60]",2.10763520875899,1.96444683195841,2.23732871527817,0.999923610785212,20645.9929958994,"false"
"61","nwis_01608500","l_pred_GPP[61]",2.14394314630544,1.98452862784136,2.27481768556325,0.999975568069303,14418.8120113155,"false"
"62","nwis_01608500","l_pred_GPP[62]",1.16366033495805,0.839109179105842,1.43573818597172,0.999839097740756,10474.5242366701,"false"
"63","nwis_01608500","l_pred_GPP[63]",0.764334679787091,0.332157124025407,1.11187053693666,0.999757390800908,13754.5791661641,"false"
"64","nwis_01608500","l_pred_GPP[64]",0.674272072316859,0.221867678942109,1.03070642277715,0.999790046478936,12028.6387886755,"false"
"65","nwis_01608500","l_pred_GPP[65]",0.862843566665293,0.428073007509732,1.20164038033425,0.999786228532784,12715.8449952458,"false"
"66","nwis_01608500","l_pred_GPP[66]",0.750710743378104,0.351244097888356,1.09212255483016,1.00000879633392,12275.7337804249,"false"
"67","nwis_01608500","l_pred_GPP[67]",1.13340780345172,0.751997748857242,1.42778851773067,0.999876800228811,11545.3572707262,"false"
"68","nwis_01608500","l_pred_GPP[68]",0.781436003857756,0.401948328486947,1.1082062921151,0.999974433648078,12864.9930225492,"false"
"69","nwis_01608500","l_pred_GPP[69]",1.34633961527839,1.00512092034581,1.60578194011541,0.99996311937829,9329.83772116896,"false"
"70","nwis_01608500","l_pred_GPP[70]",1.03294339063699,0.700232803977442,1.31404538359052,1.00004213031488,13957.2206786963,"false"
"71","nwis_01608500","l_pred_GPP[71]",0.982087260641873,0.62780527165144,1.27990457005958,1.00013150309238,15736.7317084308,"false"
"72","nwis_01608500","l_pred_GPP[72]",1.36282967282918,1.0479774831601,1.61119468100229,0.999786821909198,16371.6667376258,"false"
"73","nwis_01608500","l_pred_GPP[73]",1.60765301114471,1.36881762400191,1.79946432851963,0.999977542394472,16350.8435108698,"false"
"74","nwis_01608500","l_pred_GPP[74]",1.70173160305811,1.47870102511521,1.88765355645974,0.999809497372003,18683.5838440742,"false"
"75","nwis_01608500","l_pred_GPP[75]",1.57197153136065,1.32764530950112,1.77288063512876,0.999825319851769,19882.2907517022,"false"
"76","nwis_01608500","l_pred_GPP[76]",1.58321203284349,1.34669366307902,1.78581974560151,0.999686320862881,17344.5031027031,"false"
"77","nwis_01608500","l_pred_GPP[77]",1.70386588012263,1.48393564684946,1.88508789625628,0.999733455817767,17026.9429260696,"false"
"78","nwis_01608500","l_pred_GPP[78]",1.66646503190672,1.4445485843928,1.85623104590383,0.999723286824301,18357.644971902,"false"
"79","nwis_01608500","l_pred_GPP[79]",1.9685784747546,1.78853273331238,2.11434400982389,0.99979166748691,15837.0769797139,"false"
"80","nwis_01608500","l_pred_GPP[80]",2.06111490990643,1.9014927953337,2.19830065333795,0.999994455859428,17609.3374176933,"false"
"81","nwis_01608500","l_pred_GPP[81]",1.56547008900031,1.32673339713479,1.77290161950139,0.999709179445022,15223.0728721012,"false"
"82","nwis_01608500","l_pred_GPP[82]",1.92406563952353,1.74090473074033,2.0757416478325,0.999763709160052,20049.0152590254,"false"
"83","nwis_01608500","l_pred_GPP[83]",1.92806617227665,1.75161682707939,2.08286167822255,0.999755277707727,16795.0435344433,"false"
"84","nwis_01608500","l_pred_GPP[84]",2.07468311445934,1.9184537930475,2.20964294550627,0.999816329013663,17302.4971173015,"false"
"85","nwis_01608500","l_pred_GPP[85]",2.1903519897331,2.05319472054875,2.31208221867722,0.999896904228773,17549.5885826249,"false"
"86","nwis_01608500","l_pred_GPP[86]",2.2758610410247,2.15362323306655,2.38484702972944,0.999963072798616,19939.7915590064,"false"
"87","nwis_01608500","l_pred_GPP[87]",2.36414390221783,2.25055144951474,2.46886643118815,0.999652230029064,20320.5869593951,"false"
"88","nwis_01608500","l_pred_GPP[88]",2.3457019898273,2.22870333804767,2.45030637943002,1.00019534737275,19355.3663083875,"false"
"89","nwis_01608500","l_pred_GPP[89]",2.5389276050326,2.43821735531523,2.62713924743925,0.999687456587721,23387.1886499009,"false"
"90","nwis_01608500","l_pred_GPP[90]",2.55281000015118,2.45488382372276,2.6421251745616,0.999758594690422,21663.3586211122,"false"
"91","nwis_01608500","l_pred_GPP[91]",2.33504132975145,2.21681113350438,2.44117277634751,0.999994059168145,18505.0556184272,"false"
"92","nwis_01608500","l_pred_GPP[92]",2.4167514000408,2.29920095667383,2.51725367798078,1.00002532180638,15737.0849504863,"false"
"93","nwis_01608500","l_pred_GPP[93]",0.764253097984556,0.382679379490397,1.09908570315162,1.00071921534724,4591.97390130301,"false"
"94","nwis_01608500","l_pred_GPP[94]",0.596247610049448,0.161673636394333,0.970640434975794,1.00015764530184,7763.67590670293,"false"
"95","nwis_01608500","l_pred_GPP[95]",1.0921437830139,0.728778386918322,1.39038289177065,0.999852594153749,16664.490445864,"false"
"96","nwis_01608500","l_pred_GPP[96]",1.34225205051943,1.05530290567487,1.58419102885045,0.999813079351348,16001.6504189767,"false"
"97","nwis_01608500","l_pred_GPP[97]",2.02824218603451,1.86162126727443,2.16793383587465,0.999876280406644,16310.9346901464,"false"
"98","nwis_01608500","l_pred_GPP[98]",2.23878759806153,2.10678905167068,2.3547848140533,0.999854905538464,18530.6367063115,"false"
"99","nwis_01608500","l_pred_GPP[99]",1.93946752198157,1.76474426561215,2.09108380144884,0.99988498539072,19236.591212523,"false"
"100","nwis_01608500","l_pred_GPP[100]",2.04415094847548,1.88696287061161,2.1811955910082,0.999777277256375,20664.0961690911,"false"
"101","nwis_01608500","l_pred_GPP[101]",2.20563986287524,2.0671133653582,2.32655240058627,0.999862286751791,19065.3371658657,"false"
"102","nwis_01608500","l_pred_GPP[102]",2.28352807475204,2.16116458830635,2.39208923661314,0.999732796672006,19603.5684145919,"false"
"103","nwis_01608500","l_pred_GPP[103]",2.48632264307377,2.3858260079933,2.57549727880492,0.999671770654714,18089.3430682884,"false"
"104","nwis_01608500","l_pred_GPP[104]",2.63279797610021,2.54480455731668,2.71194225823287,0.999815160900551,20994.3365500243,"false"
"105","nwis_01608500","l_pred_GPP[105]",2.69027075341478,2.60741796631387,2.76645204715546,0.999699998332026,19919.444004129,"false"
"106","nwis_01608500","l_pred_GPP[106]",2.69466757515809,2.61262299392024,2.77150014736074,0.999773769825071,19019.4297616816,"false"
"107","nwis_01608500","l_pred_GPP[107]",2.67309425826306,2.58777402111065,2.75132120118742,0.999714160193929,20724.2234716191,"false"
"108","nwis_01608500","l_pred_GPP[108]",1.91805150411692,1.74923933965428,2.07252787450527,0.999804541563717,12755.0711115786,"false"
"109","nwis_01608500","l_pred_GPP[109]",2.52417330476217,2.42174508410941,2.61477867539075,0.999739546403798,18205.9242081817,"false"
"110","nwis_01608500","l_pred_GPP[110]",2.35569390069877,2.24317841555064,2.45994301055585,0.999653596704352,20377.1767749404,"false"
"111","nwis_01608500","l_pred_GPP[111]",2.51942150969078,2.41838005596401,2.61065286584876,0.999861596906054,20834.4648732449,"false"
"112","nwis_01608500","l_pred_GPP[112]",2.4494568594454,2.34266788193654,2.54612970864347,0.999876960288047,18868.1808655205,"false"
"113","nwis_01608500","l_pred_GPP[113]",2.32187330397086,2.20257172821528,2.42945050018824,1.00010200706828,18100.9617685806,"false"
"114","nwis_01608500","l_pred_GPP[114]",2.25667013990718,2.12726346432615,2.37384479208509,0.999660086538244,21153.4675077532,"false"
"115","nwis_01608500","l_pred_GPP[115]",2.29801150432344,2.1749750215633,2.40916462884833,0.999909110149323,20167.1195727707,"false"
"116","nwis_01608500","l_pred_GPP[116]",1.87327969099415,1.68638516960479,2.03428770396117,0.999827285022536,20018.8644501349,"false"
"117","nwis_01608500","l_pred_GPP[117]",1.32306102879809,1.04592826257895,1.56276401611532,0.999743550644921,14335.3746831739,"false"
"118","nwis_01608500","l_pred_GPP[118]",0.48893763545155,-0.107687214911806,0.951229735277491,1.000364151016,7899.14074606243,"false"
"119","nwis_01608500","l_pred_GPP[119]",-0.225494029366555,-0.944707449900551,0.371116077547901,1.00017752992837,5200.5832448674,"false"
"120","nwis_01608500","l_pred_GPP[120]",-0.382499395339073,-1.09560503589454,0.203299999763806,1.00003128043938,4724.6386550786,"false"
"121","nwis_01608500","l_pred_GPP[121]",-0.44969299110066,-1.15284989397001,0.126499034624642,1.00013393997447,5152.99265236742,"false"
"122","nwis_01608500","l_pred_GPP[122]",-0.123215454904731,-0.759838180914233,0.409704575010909,1.00004162513787,5809.7201401733,"false"
"123","nwis_01608500","l_pred_GPP[123]",0.277263747263604,-0.264458547452584,0.71600090463567,0.999912214228792,7926.82758833853,"false"
"124","nwis_01608500","l_pred_GPP[124]",0.890586424887797,0.470664445582254,1.2246781230809,0.999845141794896,13548.0908791451,"false"
"125","nwis_01608500","l_pred_GPP[125]",1.52097619356058,1.24989633250041,1.73360668986254,0.99972966830934,14709.9693175437,"false"
"126","nwis_01608500","l_pred_GPP[126]",1.84868831436497,1.64837617907848,2.01593657074875,0.999792360141254,14257.3910990154,"false"
"127","nwis_01608500","l_pred_GPP[127]",1.69136509501742,1.48280797031086,1.87395902999485,0.999866740067884,17836.1911687341,"false"
"128","nwis_01608500","l_pred_GPP[128]",2.21906455883737,2.08721655389424,2.33390714317695,0.99984118949736,16508.479708075,"false"
"129","nwis_01608500","l_pred_GPP[129]",2.35115372509883,2.2318618013612,2.45786754357385,0.999952884397261,17501.7795406512,"false"
"130","nwis_01608500","l_pred_GPP[130]",1.97217669991558,1.81106126495125,2.11859103342877,0.999699360620615,17940.8498666965,"false"
"131","nwis_01608500","l_pred_GPP[131]",2.45172501420056,2.34399962649246,2.54959509956712,0.999662218132768,18226.9327935431,"false"
"132","nwis_01608500","l_pred_GPP[132]",2.5515361405641,2.45425706659297,2.63924937351413,1.00002303501991,18954.6414735019,"false"
"133","nwis_01608500","l_pred_GPP[133]",2.38197803608266,2.26784892629225,2.48556816640859,0.999893697533557,21500.2181833206,"false"
"134","nwis_01608500","l_pred_GPP[134]",2.56800713873319,2.47259922373346,2.65559415595944,0.99968664737185,21235.7544065053,"false"
"135","nwis_01608500","l_pred_GPP[135]",2.67898450766546,2.59439402148484,2.75876891595723,1.0000398381364,20937.8846412119,"false"
"136","nwis_01608500","l_pred_GPP[136]",2.67292648691837,2.58333631969979,2.75343656755907,0.999903540335593,22048.4931323269,"false"
"137","nwis_01608500","l_pred_GPP[137]",2.63961372335406,2.55127438271151,2.7208637761642,0.99987365219019,17793.7095549531,"false"
"138","nwis_01608500","l_pred_GPP[138]",2.57684435774999,2.48188144493382,2.66419521321338,0.999727941841549,20470.764402713,"false"
"139","nwis_01608500","l_pred_GPP[139]",2.44023490858339,2.33493782968616,2.5398772118834,0.99967526340698,20928.3529734669,"false"
"140","nwis_01608500","l_pred_GPP[140]",2.31854295162406,2.19808395480935,2.42766376496876,0.999848347309218,18348.5636211273,"false"
"141","nwis_01608500","l_pred_GPP[141]",2.39829370323797,2.28404934111252,2.50263927270292,0.999995561839841,21139.2276278596,"false"
"142","nwis_01608500","l_pred_GPP[142]",2.38459311328683,2.26680596433773,2.48860430882494,0.999792351992308,18415.9212392754,"false"
"143","nwis_01608500","l_pred_GPP[143]",1.7437535350438,1.539732189248,1.91961213989908,0.999695750201646,14092.2972863956,"false"
"144","nwis_01608500","l_pred_GPP[144]",1.8507022356845,1.66078156185684,2.01504152005298,1.00011391933744,19854.0441575707,"false"
"145","nwis_01608500","l_pred_GPP[145]",2.19432918837756,2.05628836968842,2.31148950813294,0.999660251164435,18171.8427426534,"false"
"146","nwis_01608500","l_pred_GPP[146]",2.12733314425184,1.98257443941009,2.25707550325255,0.999935326309648,18675.3607066592,"false"
"147","nwis_01608500","l_pred_GPP[147]",2.03636119665997,1.87389798776977,2.17876475153736,0.999701927656197,17860.0856041897,"false"
"148","nwis_01608500","l_pred_GPP[148]",1.73762531870867,1.53187623246341,1.91581605605703,0.999795452999993,20717.3853290048,"false"
"149","nwis_01608500","l_pred_GPP[149]",1.7212467859255,1.50306482849219,1.90610649588931,0.999947096903184,18906.2947577483,"false"
"150","nwis_01608500","l_pred_GPP[150]",1.45899168533882,1.18210693735472,1.68037220125057,0.999849604123849,15212.2028757159,"false"
"151","nwis_01608500","l_pred_GPP[151]",0.740112692056376,0.368952285446939,1.07222268100721,0.999940205264439,7005.14368247029,"false"
"152","nwis_01608500","l_pred_GPP[152]",1.50807520700832,1.22628901830761,1.73040074122593,0.999941483624203,16071.8277927425,"false"
"153","nwis_01608500","l_pred_GPP[153]",1.81403702811327,1.61266292056684,1.98276846028728,0.999833222113647,17457.1083971189,"false"
"154","nwis_01608500","l_pred_GPP[154]",1.99698099010494,1.82501086895221,2.14332141694289,0.999741543403056,15697.0608207871,"false"
"155","nwis_01608500","l_pred_GPP[155]",1.76441002574141,1.56351829952951,1.93573627522613,0.999902467104698,15454.603536651,"false"
"156","nwis_01608500","l_pred_GPP[156]",2.05064620444891,1.89243449759895,2.18837751885178,0.999777210068969,19631.0519299528,"false"
"157","nwis_01608500","l_pred_GPP[157]",2.24014903486856,2.10984566285789,2.35209570864596,0.999648566170041,20681.6230213198,"false"
"158","nwis_01608500","l_pred_GPP[158]",2.30560098684681,2.18394636673551,2.41429557570345,0.999960140715941,20758.2621301382,"false"
"159","nwis_01608500","l_pred_GPP[159]",2.30211652386223,2.17784978203845,2.41464246104743,0.999796630246368,17657.8545060785,"false"
"160","nwis_01608500","l_pred_GPP[160]",2.13013178700668,1.99195887052945,2.25360512497119,0.999697184027096,20436.6893093505,"false"
"161","nwis_01608500","l_pred_GPP[161]",2.23464726255923,2.10501010480312,2.35140028793551,0.99984176938922,22461.553897548,"false"
"162","nwis_01608500","l_pred_GPP[162]",2.18278931555283,2.04389796604533,2.3040231036392,0.999868492193581,18065.493536194,"false"
"163","nwis_01608500","l_pred_GPP[163]",1.84797448006783,1.65799844164997,2.00794867091563,0.999771317013276,19304.5772067249,"false"
"164","nwis_01608500","l_pred_GPP[164]",1.91018475876067,1.73012582255728,2.06207467661847,0.999713234308171,18719.7117920908,"false"
"165","nwis_01608500","l_pred_GPP[165]",1.85620205560963,1.66841084826364,2.01826546422369,1.00000241783675,18620.8271160574,"false"
"166","nwis_01608500","l_pred_GPP[166]",1.97083816123382,1.80109285484038,2.11899965518049,0.999990781661034,20351.529145954,"false"
"167","nwis_01608500","l_pred_GPP[167]",2.0588470585781,1.89668480298108,2.19610673360893,0.999661801836569,19549.2119957237,"false"
"168","nwis_01608500","l_pred_GPP[168]",2.03422630572041,1.86844946217546,2.17098814696738,0.99981055927183,18510.3846668715,"false"
"169","nwis_01608500","l_pred_GPP[169]",1.68176083876431,1.46535668648109,1.875883177139,0.999776829439032,17340.392692581,"false"
"170","nwis_01608500","l_pred_GPP[170]",1.76878518348383,1.56010602387684,1.94336640995115,0.999741013689677,21185.0355504085,"false"
"171","nwis_01608500","l_pred_GPP[171]",1.82811338851686,1.63918740313524,1.99451225221235,0.999842155825202,17898.9702409886,"false"
"172","nwis_01608500","l_pred_GPP[172]",1.85473662203233,1.66999938475432,2.01126302347382,0.99973781685211,18927.4579918773,"false"
"173","nwis_01608500","l_pred_GPP[173]",1.90451070634129,1.72048988453378,2.05803333201075,0.999695029361378,17233.3421544434,"false"
"174","nwis_01608500","l_pred_GPP[174]",1.83126962341852,1.6336858057353,1.99998950590119,0.999846136913551,17804.9182895947,"false"
"175","nwis_01608500","l_pred_GPP[175]",1.65893959161447,1.44161410486758,1.8450197188419,1.00016170987403,18659.4876857453,"false"
"176","nwis_01608500","l_pred_GPP[176]",1.73165035011334,1.51981473579087,1.90746640310189,0.999864965902482,17744.6443963977,"false"
"177","nwis_01608500","l_pred_GPP[177]",1.77755047487307,1.58766943116878,1.94533739477259,0.99987138352313,18661.3780047735,"false"
"178","nwis_01608500","l_pred_GPP[178]",2.23130218274248,2.08649702878079,2.34818451004075,1.00002030402054,10853.8991413068,"false"
"179","nwis_01608500","l_pred_GPP[179]",0.758825466348921,0.373678490789688,1.08595395479855,0.999950302488144,4468.85177189852,"false"
"180","nwis_01608500","l_pred_GPP[180]",0.756975521998188,0.361406786301553,1.09770027056421,0.999934073123101,7391.53854102395,"false"
"181","nwis_01608500","l_pred_GPP[181]",1.39843286497836,1.10943178963587,1.63053273667215,0.999928915148052,18009.9167853217,"false"
"182","nwis_01608500","l_pred_GPP[182]",1.91208778565101,1.72340312851026,2.07154092073131,0.999931603947195,19436.3204718118,"false"
"183","nwis_01608500","l_pred_GPP[183]",2.17459760906353,2.03096423929962,2.29909374826877,0.999814186593406,19389.9740380655,"false"
"184","nwis_01608500","l_pred_GPP[184]",2.28389993863633,2.15533330156164,2.39749576049666,0.999737898816638,19850.5299112439,"false"
"185","nwis_01608500","l_pred_GPP[185]",2.18700676770336,2.04494915164772,2.31200952253605,0.999694161122204,19696.2737714172,"false"
"186","nwis_01608500","l_pred_GPP[186]",1.82481601529887,1.62248378700706,1.9928311506909,0.999888097403475,14593.7446673906,"false"
"187","nwis_01608500","l_pred_GPP[187]",1.08662672893734,0.77484721892562,1.35349617991705,1.00042367362266,8157.81409339069,"false"
"188","nwis_01608500","l_pred_GPP[188]",1.53543988090878,1.27207393576091,1.75403379806976,0.999725784967887,15353.6554207462,"false"
"189","nwis_01608500","l_pred_GPP[189]",1.56352236999372,1.31714946216144,1.7692345836023,0.999671331814226,17518.8274575637,"false"
"190","nwis_01608500","l_pred_GPP[190]",1.66677778824495,1.43966555173331,1.85295992964858,0.999803698191154,18721.2113621603,"false"
"191","nwis_01608500","l_pred_GPP[191]",1.51445591585104,1.26244443215897,1.73085905739713,0.9998903221389,20054.9433133552,"false"
"192","nwis_01608500","l_pred_GPP[192]",1.58747490999919,1.35244281177067,1.78785717719016,0.999829103340264,18796.0904823715,"false"
"193","nwis_01608500","l_pred_GPP[193]",1.5805275364877,1.33982107100162,1.77996880667844,0.999877544662787,16246.5579094472,"false"
"194","nwis_01608500","l_pred_GPP[194]",1.72027463342332,1.50133248259973,1.90303952037133,0.999632141942688,17223.3288842899,"false"
"195","nwis_01608500","l_pred_GPP[195]",1.6058039099722,1.38221531521822,1.80291245680264,1.00001734485576,18535.356380229,"false"
"196","nwis_01608500","l_pred_GPP[196]",1.62211209376427,1.38739595479398,1.81741290450818,1.00005557514304,16504.9377123069,"false"
"197","nwis_01608500","l_pred_GPP[197]",1.57100373599367,1.32597419083737,1.77480557497066,0.999959854203244,18729.9633807027,"false"
"198","nwis_01608500","l_pred_GPP[198]",1.23773114504778,0.931424943348507,1.49583632521753,0.99982201538892,14183.5014694858,"false"
"199","nwis_01608500","l_pred_GPP[199]",1.40185905322843,1.12324550442252,1.63503682540921,0.999915852877664,16161.8251384379,"false"
"200","nwis_01608500","l_pred_GPP[200]",1.45377154025546,1.17552435563577,1.67508003305673,0.99980604672426,16426.7455323664,"false"
"201","nwis_01608500","l_pred_GPP[201]",1.39877969892939,1.1262047424005,1.62793169841829,0.999881916733695,19576.1084790066,"false"
"202","nwis_01608500","l_pred_GPP[202]",1.61544514473213,1.37668879822376,1.81203171558142,1.00008270963576,18063.5577562837,"false"
"203","nwis_01608500","l_pred_GPP[203]",1.60786794988378,1.37510688969608,1.80505282993802,1.00031939627609,16026.2033279509,"false"
"204","nwis_01608500","l_pred_GPP[204]",1.69140831389567,1.4580695767116,1.88036366391371,0.999863247182808,15890.1846043685,"false"
"205","nwis_01608500","l_pred_GPP[205]",1.47156448081995,1.21425031392254,1.69110257742691,0.999810945390482,17663.9282856302,"false"
"206","nwis_01608500","l_pred_GPP[206]",1.47304765890477,1.20476809730209,1.69664608826109,0.99989290327151,16100.5690408947,"false"
"207","nwis_01608500","l_pred_GPP[207]",1.528373853914,1.28174955844973,1.73587374628074,0.999762430072456,21032.7585353017,"false"
